Property_ID,Price_KES,Location,Bedrooms,Bathrooms,Size_sqm,Scraped_Date,Date,USD_KES_Rate,CBR_Rate,Remittance_M_USD,CPI_Index
091 Bed Apartment with Swimming Pool at Westlands1,6100000,1 bedroom apartment for sale in Westlands,1.0,1.0,,2026-05-26,2026-05-26,129.532839,10,,
0111 Bed Apartment with Swimming Pool at Westlands,5900000,1 bedroom apartment for sale in Westlands,1.0,1.0,,2026-05-26,2026-05-26,129.532839,10,,
0153 Bed Apartment with En Suite at Westlands Area,11000000,3 bedroom apartment for sale in Westlands,3.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
3 Bed Apartment with En Suite at Westlands Area3 B,11500000,3 bedroom apartment for sale in Westlands,3.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
0113 Bed Apartment with En Suite at Westlands Area,11500000,3 bedroom apartment for sale in Westlands,3.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
081 Bed Apartment with Swimming Pool at Muthangari,8700000,1 bedroom apartment for sale in Westlands,1.0,1.0,7428,2026-05-26,2026-05-26,129.532839,10,,
0161 Bed Apartment with Swimming Pool at Mtito And,5900000,Kilimani,1.0,1.0,53,2026-05-26,2026-05-26,129.532839,10,,
0191 Bed Apartment with Swimming Pool at Peponi Ro,6100000,"Westlands Area, Westlands",1.0,1.0,52,2026-05-26,2026-05-26,129.532839,10,,
0181 Bed Apartment with Swimming Pool at Peponi Ro,5000000,"Westlands Area, Westlands",1.0,1.0,43,2026-05-26,2026-05-26,129.532839,10,,
0102 Bed Apartment with En Suite at Muthangari Dri,13650000,2 bedroom apartment for sale in Westlands,2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
1 Bed Apartment with En Suite at Mahiga Mairu Rd1 ,8100000,"Westlands Area, Westlands",1.0,1.0,6969,2026-05-26,2026-05-26,129.532839,10,,
0171 Bed Apartment with En Suite at Mahiga Mairu R,8100000,"Westlands Area, Westlands",1.0,1.0,6969,2026-05-26,2026-05-26,129.532839,10,,
2 Bed Apartment with Swimming Pool at Mahiga Mairu,12200000,"Westlands Area, Westlands",2.0,2.0,11151,2026-05-26,2026-05-26,129.532839,10,,
0152 Bed Apartment with Swimming Pool at Mahiga Ma,12200000,"Westlands Area, Westlands",2.0,2.0,11151,2026-05-26,2026-05-26,129.532839,10,,
3 Bed Apartment with En Suite at St Michael3 Bed A,21200000,🌇 Luxury Apartments for Sale in Westlands – Mo...,3.0,3.0,130,2026-05-26,2026-05-26,129.532839,10,,
0203 Bed Apartment with En Suite at St Michael3 Be,21200000,🌇 Luxury Apartments for Sale in Westlands – Mo...,3.0,3.0,130,2026-05-26,2026-05-26,129.532839,10,,
4 Bed Apartment with En Suite at St Michael4 Bed A,23300000,🌇 Luxury Apartments for Sale in Westlands – Mo...,4.0,4.0,242,2026-05-26,2026-05-26,129.532839,10,,
0204 Bed Apartment with En Suite at St Michael4 Be,23300000,🌇 Luxury Apartments for Sale in Westlands – Mo...,4.0,4.0,242,2026-05-26,2026-05-26,129.532839,10,,
Serviced Studio Apartment with En Suite at MiremaS,2500000,Studios for Sale in Mirema Roysambu,,1.0,31,2026-05-26,2026-05-26,129.532839,10,,
06Serviced Studio Apartment with En Suite at Mirem,2500000,Studios for Sale in Mirema Roysambu,,1.0,31,2026-05-26,2026-05-26,129.532839,10,,
0141 Bed Apartment with Swimming Pool at Vihiga Rd,4600000,🌿 Luxury Apartments for Sale in Kileleshwa – M...,1.0,1.0,48,2026-05-26,2026-05-26,129.532839,10,,
0142 Bed Apartment with En Suite at Vihiga Rd2 Bed,7900000,🌿 Luxury Apartments for Sale in Kileleshwa – M...,2.0,2.0,85,2026-05-26,2026-05-26,129.532839,10,,
0171 Bed Apartment with Swimming Pool at Gatundu R,6900000,Kileleshwa,1.0,1.0,68,2026-05-26,2026-05-26,129.532839,10,,
0163 Bed Apartment with Swimming Pool at Raphta Ro,15600000,"Westlands Area, Westlands",3.0,3.0,123,2026-05-26,2026-05-26,129.532839,10,,
061 Bed Apartment with Swimming Pool in Riverside1,6000000,2 bedroom apartment for sale in Kilimani,2.0,1.0,35,2026-05-26,2026-05-26,129.532839,10,,
Furnished 2 Bed Apartment with En Suite at Off Nya,15000000,Kilimani,2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
020Furnished 2 Bed Apartment with En Suite at Off ,15000000,Kilimani,2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
08Serviced 1 Bed Apartment with Swimming Pool in W,9120000,"Westlands Area, Westlands",1.0,1.0,57,2026-05-26,2026-05-26,129.532839,10,,
0202 Bed Apartment with En Suite at Sports Road2 B,11000000,"Westlands Area, Westlands",2.0,2.0,103,2026-05-26,2026-05-26,129.532839,10,,
011Serviced 3 Bed Apartment with En Suite in Kitis,9000000,"Kitisuru, Westlands",3.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
0202 Bed Apartment with Swimming Pool at Riara Roa,11200000,2 bedroom apartment for sale in Lavington,2.0,2.0,104,2026-05-26,2026-05-26,129.532839,10,,
0102 Bed Apartment with En Suite at Lavington2 Bed,7600000,"Westlands Area, Westlands",1.0,1.0,67,2026-05-26,2026-05-26,129.532839,10,,
092 Bed Apartment with En Suite at Lavington2 Bed ,13500000,2 bedroom apartment for sale in Lavington,2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
082 Bed Apartment with En Suite at Lavington2 Bed ,14500000,2 bedroom apartment for sale in Lavington,2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
072 Bed Apartment with En Suite at Lavington2 Bed ,15500000,2 bedroom apartment for sale in Lavington,2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
0Yesterday102 Bed Apartment with En Suite in Westl,9000000,"Westlands Area, Westlands",2.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
0151 Bed Apartment with En Suite at Sports Rd1 Bed,8100000,"Westlands Area, Westlands",1.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
0Today73 Bed Apartment with En Suite at Brookside ,22800000,"Westlands Area, Westlands",3.0,3.0,180,2026-05-26,2026-05-26,129.532839,10,,
0Today64 Bed Apartment with En Suite in Kileleshwa,20000000,Kileleshwa,4.0,5.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago201 Bed Apartment with En Suite at Gatu,5600000,Kileleshwa,1.0,1.0,55,2026-05-26,2026-05-26,129.532839,10,,
0152 Bed Apartment with En Suite at Thindigua2 Bed,5900000,Nairobi,2.0,2.0,60,2026-05-26,2026-05-26,129.532839,10,,
04 days ago52 Bed Apartment with En Suite in Westl,9000000,"Westlands Area, Westlands",2.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago51 Bed Apartment with En Suite in Westl,6000000,"Westlands Area, Westlands",1.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago64 Bed Apartment with En Suite in Lores,68000000,"Loresho, Westlands",4.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
0111 Bed Apartment with En Suite at Riverside1 Bed,8500000,"Westlands Area, Westlands",1.0,1.0,72,2026-05-26,2026-05-26,129.532839,10,,
04 days ago64 Bed Apartment with En Suite in Lower,13500000,4 bedroom apartment for sale in Kilimani,4.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago64 Bed Apartment with En Suite in Sprin,68000000,"Spring Valley, Westlands",4.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago64 Bed Apartment with En Suite in Kilel,80000000,Kileleshwa,4.0,5.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago161 Bed Apartment with En Suite in West,6300000,"Westlands Area, Westlands",1.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago181 Bed Apartment with En Suite in West,6000000,"Westlands Area, Westlands",1.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago153 Bed Apartment with En Suite at Kile,13000000,Kileleshwa,3.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago132 Bed Apartment with En Suite in Kili,13000000,3 bedroom apartment for sale in Westlands,3.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago74 Bed Apartment with En Suite in Kilel,80000000,Kileleshwa,4.0,5.0,,2026-05-26,2026-05-26,129.532839,10,,
0122 Bed Apartment with Parking in Nairobi West2 B,230000000,Block of Apartment for Sale in Nairobi West,2.0,1.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago73 Bed Apartment with En Suite in Upper,23000000,Apartment for Sale in Upper Hill,3.0,3.0,180,2026-05-26,2026-05-26,129.532839,10,,
14 days ago94 Bed Apartment with En Suite in Westl,18000000,"Westlands Area, Westlands",4.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago83 Bed Apartment with En Suite in Kilim,11000000,Kilimani,3.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago153 Bed Apartment with En Suite at Mand,20500000,Kileleshwa,3.0,3.0,236,2026-05-26,2026-05-26,129.532839,10,,
04 days ago72 Bed Apartment with En Suite in Kilim,6000000,Kilimani,2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
14 days ago134 Bed Apartment with En Suite at Rhap,27000000,"Westlands Area, Westlands",4.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago141 Bed Apartment with En Suite in Kile,5200000,Kileleshwa,1.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago102 Bed Apartment with Backup Generator,7980000,"Westlands Area, Westlands",2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago173 Bed Apartment with En Suite at Gatu,22000000,Kileleshwa,3.0,3.0,180,2026-05-26,2026-05-26,129.532839,10,,
04 days ago132 Bed Apartment with En Suite in Kile,6000000,Kileleshwa,2.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago103 Bed Apartment with En Suite in Lavi,15000000,Lavington,3.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago20Furnished 4 Bed Apartment with En Sui,26500000,Lavington,4.0,5.0,251,2026-05-26,2026-05-26,129.532839,10,,
04 days ago164 Bed Apartment with En Suite at 2Nd ,13800000,"Parklands, Westlands",42.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
12 days ago163 Bed Apartment with En Suite in West,19800000,"Westlands Area, Westlands",3.0,3.0,179,2026-05-26,2026-05-26,129.532839,10,,
02 days ago191 Bed Apartment with En Suite in Spri,8800000,"Spring Valley, Westlands",1.0,1.0,81,2026-05-26,2026-05-26,129.532839,10,,
03 days ago181 Bed Apartment with En Suite in Kili,4500000,Kilimani,1.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago73 Bed Apartment with En Suite in Westl,10000000,"Westlands Area, Westlands",3.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
03 days ago202 Bed Apartment with En Suite at Pepo,36000000,"Spring Valley, Westlands",2.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
03 days ago20Serviced 4 Bed Apartment with En Suit,45000000,"Parklands, Westlands",4.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
03 days ago113 Bed Apartment with En Suite in Kili,6000000,Kilimani,1.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
03 days ago182 Bed Apartment with En Suite in Kili,7500000,Kilimani,2.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
03 days ago122 Bed Apartment with En Suite in Kile,8100000,Kileleshwa,2.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
03 days ago111 Bed Apartment with En Suite in Kile,4000000,Kileleshwa,1.0,1.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago144 Bed Apartment with En Suite in Kile,13000000,Kileleshwa,4.0,5.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago131 Bed Apartment with En Suite at Near,9000000,Kilimani,1.0,1.0,109,2026-05-26,2026-05-26,129.532839,10,,
03 days ago6Furnished 1 Bed Apartment with En Suit,4500000,Kilimani,1.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
0194 Bed Apartment in Rhapta Road4 Bed Apartment i,10500000,Lavington,3.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
0193 Bed Apartment in Riverside3 Bed Apartment in ,49500000,"Riverside, Westlands",3.0,,,2026-05-26,2026-05-26,129.532839,10,,
03 days ago16Serviced 1 Bed Apartment with En Suit,7200000,"Westlands Area, Westlands",1.0,1.0,65,2026-05-26,2026-05-26,129.532839,10,,
03 days ago181 Bed Apartment with En Suite in West,9000000,"Westlands Area, Westlands",1.0,1.0,82,2026-05-26,2026-05-26,129.532839,10,,
13 days ago203 Bed Apartment with En Suite in West,23000000,"Westlands Area, Westlands",3.0,3.0,158,2026-05-26,2026-05-26,129.532839,10,,
03 days ago9Furnished Studio Apartment with En Sui,10000000,"Westlands Area, Westlands",2.0,3.0,68,2026-05-26,2026-05-26,129.532839,10,,
03 days ago203 Bed Apartment with En Suite at Gatu,19500000,"Blossom Ivy Residence, Kileleshwa, Nairobi Blos...",3.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago203 Bed Apartment with En Suite at Kile,22000000,Kileleshwa,3.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago201 Bed Apartment with En Suite at West,8840000,"Westlands Area, Westlands",1.0,1.0,68,2026-05-26,2026-05-26,129.532839,10,,
04 days ago183 Bed Apartment with En Suite in West,11000000,"Westlands Area, Westlands",3.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago153 Bed Apartment with En Suite at Gene,15400000,"General Mathenge, Westlands",3.0,2.0,130,2026-05-26,2026-05-26,129.532839,10,,
03 days ago132 Bed Apartment with En Suite in Kile,6000000,Kileleshwa,2.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
02 days ago203 Bed Apartment with En Suite in Kili,16000000,Kilimani,3.0,3.0,142,2026-05-26,2026-05-26,129.532839,10,,
04 days ago195 Bed Apartment with En Suite at Nyan,90300000,Kileleshwa,5.0,5.0,350,2026-05-26,2026-05-26,129.532839,10,,
04 days ago194 Bed Apartment with En Suite at Otha,25000000,Kileleshwa,4.0,4.0,270,2026-05-26,2026-05-26,129.532839,10,,
05 days ago201 Bed Apartment with En Suite in West,4500000,"Westlands Area, Westlands",1.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago171 Bed Apartment with En Suite in West,9800000,"Westlands Area, Westlands",1.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago72 Bed Apartment with En Suite in Westl,8000000,"Westlands Area, Westlands",2.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago53 Bed Apartment with En Suite in Gener,46000000,"General Mathenge, Westlands",3.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago173 Bed Apartment with En Suite at Kiri,21000000,Kilimani,3.0,3.0,173,2026-05-26,2026-05-26,129.532839,10,,
05 days ago53 Bed Apartment with En Suite in Sprin,46000000,"Spring Valley, Westlands",3.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago151 Bed Apartment with En Suite at Ngon,7000000,Kilimani,1.0,1.0,60,2026-05-26,2026-05-26,129.532839,10,,
05 days ago132 Bed Apartment with En Suite at Kiri,11100000,Kilimani,2.0,2.0,110,2026-05-26,2026-05-26,129.532839,10,,
05 days ago124 Bed Apartment with En Suite at Argw,29000000,Kilimani,4.0,4.0,250,2026-05-26,2026-05-26,129.532839,10,,
05 days ago94 Bed Apartment with En Suite at Ndemi,26300000,Kilimani,4.0,4.0,230,2026-05-26,2026-05-26,129.532839,10,,
05 days ago72 Bed Apartment with En Suite in Runda,13000000,Westlands,2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
0112 Bed Apartment with Swimming Pool in Riverside,16000000,"Riverside, Westlands",2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago41 Bed Apartment with En Suite in Westl,13000000,3 bedroom apartment for sale in Westlands,3.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago72 Bed Apartment with En Suite at Maali,10000000,Kilimani,2.0,2.0,67,2026-05-26,2026-05-26,129.532839,10,,
05 days ago122 Bed Apartment with En Suite in Lavi,7900000,Lavington,2.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago202 Bed Apartment with En Suite in West,8600000,"Westlands Area, Westlands",2.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago44 Bed Apartment with En Suite in Lower,68000000,"Lower Kabete, Westlands",4.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
15 days ago174 Bed Apartment in Parklands4 Bed Apa,24500000,"Parklands, Westlands",4.0,,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago152 Bed Apartment in General Mathenge2 ,3000000,Kilimani,1.0,1.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago143 Bed Apartment with En Suite in Lavi,10500000,Lavington,3.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago34 Bed Apartment with En Suite in Sprin,40000000,"Spring Valley, Westlands",4.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago34 Bed Apartment with En Suite in Westl,40000000,"Westlands Area, Westlands",4.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago63 Bed Apartment with En Suite in Kilel,23000000,Kileleshwa,3.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
054 Bed Apartment with En Suite in Lavington4 Bed ,20000000,Lavington,4.0,5.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago44 Bed Apartment with En Suite in Gener,68000000,"General Mathenge, Westlands",4.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago121 Bed Apartment with En Suite in Lavi,4000000,Lavington,1.0,1.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago133 Bed Apartment with En Suite at Mand,29000000,Kileleshwa,3.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago123 Bed Apartment with En Suite in West,24000000,"Westlands Area, Westlands",3.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago203 Bed Apartment with En Suite at Gatu,27000000,Kileleshwa,3.0,3.0,160,2026-05-26,2026-05-26,129.532839,10,,
05 days ago134 Bed Apartment with En Suite in Kile,20000000,Kileleshwa,4.0,5.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago84 Bed Apartment with En Suite in Westl,18000000,"Westlands Area, Westlands",4.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago152 Bed Apartment with En Suite at Nyer,23000000,Kileleshwa,2.0,2.0,150,2026-05-26,2026-05-26,129.532839,10,,
05 days ago72 Bed Apartment with En Suite in Lavin,9000000,Lavington,2.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago92 Bed Apartment with En Suite in Kilel,9000000,Kileleshwa,2.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago173 Bed Apartment with En Suite at Riar,16600000,Lavington,3.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
04 days ago203 Bed Apartment with En Suite at Riar,14600000,Lavington,3.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago124 Bed Apartment with En Suite in Kile,20000000,Kileleshwa,4.0,5.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago201 Bed Apartment with En Suite at Ring,7500000,"General Mathenge, Westlands",1.0,1.0,67,2026-05-26,2026-05-26,129.532839,10,,
05 days ago193 Bed Apartment with En Suite at Off ,20500000,"Westlands Area, Westlands",3.0,4.0,152,2026-05-26,2026-05-26,129.532839,10,,
05 days ago131 Bed Apartment with En Suite in Lavi,4000000,Lavington,1.0,1.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago181 Bed Apartment with En Suite at Ring,9900000,"Westlands Area, Westlands",1.0,1.0,66,2026-05-26,2026-05-26,129.532839,10,,
05 days ago191 Bed Apartment with En Suite at Mugo,6830000,"Westlands Area, Westlands",1.0,1.0,56,2026-05-26,2026-05-26,129.532839,10,,
05 days ago143 Bed Apartment with En Suite at Gatu,21500000,Kileleshwa,3.0,3.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago203 Bed Apartment with En Suite at Lowe,39000000,"Lower Kabete, Westlands",3.0,4.0,254,2026-05-26,2026-05-26,129.532839,10,,
05 days ago23Studio Apartment with En Suite at Kil,4200000,Studio Apartment with En Suite at Kileleshwa,12.0,1.0,45,2026-05-26,2026-05-26,129.532839,10,,
05 days ago101 Bed Apartment with En Suite at Otha,6000000,Kileleshwa,1.0,1.0,50,2026-05-26,2026-05-26,129.532839,10,,
05 days ago17Studio Apartment with Swimming Pool a,8300000,Studio Apartment with Swimming Pool at Riverside Drive,,1.0,60,2026-05-26,2026-05-26,129.532839,10,,
15 days ago183 Bed Apartment with En Suite at Gene,30000000,"General Mathenge, Westlands",3.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago193 Bed Apartment with En Suite at Gatu,27000000,Kileleshwa,3.0,4.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago112 Bed Apartment with En Suite at West,9500000,"Westlands Area, Westlands",2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
05 days ago27Studio Apartment with En Suite at Mut,6500000,"Westlands Area, Westlands",12.0,1.0,47,2026-05-26,2026-05-26,129.532839,10,,
05 days ago154 Bed Apartment with En Suite at Mand,22000000,Kileleshwa,4.0,4.0,251,2026-05-26,2026-05-26,129.532839,10,,
05 days ago171 Bed Apartment with En Suite at Ring,6966000,"General Mathenge, Westlands",1.0,1.0,82,2026-05-26,2026-05-26,129.532839,10,,
03 days ago113 Bed Apartment with En Suite at Dony,35500000,"Spring Valley, Westlands",3.0,3.0,240,2026-05-26,2026-05-26,129.532839,10,,
03 days ago174 Bed Apartment with En Suite at Gene,65000000,"Spring Valley, Westlands",4.0,5.0,5.800,2026-05-26,2026-05-26,129.532839,10,,
03 days ago204 Bed Apartment with En Suite at Gene,55000000,"General Mathenge, Westlands",4.0,5.0,334,2026-05-26,2026-05-26,129.532839,10,,
0Yesterday202 Bed Apartment with En Suite in Kilim,10700000,Kilimani,2.0,2.0,,2026-05-26,2026-05-26,129.532839,10,,
0Yesterday20Furnished 2 Bed Apartment with En Suit,3000000,Kileleshwa,1.0,1.0,,2026-05-26,2026-05-26,129.532839,10,,
0Yesterday124 Bed Apartment with En Suite in Kilel,20000000,Kileleshwa,4.0,5.0,,2026-05-26,2026-05-26,129.532839,10,,
0Yesterday6Studio Apartment with Swimming Pool at ,3500000,Modern Apartment for sale in Nairobi West,,1.0,,2026-05-26,2026-05-26,129.532839,10,,
